"","blog.txt","news.txt","twitter.txt"
"something happen",7,1,5
"something happens",3,2,5
"something help",3,1,2
"something just",24,1,20
"something like",121,3,68
"something like s",2,1,1
"something ll",8,1,6
"something long",5,1,1
"something m",13,1,5
"something made",8,1,2
"something make",8,1,5
"something much",7,1,3
"something need",13,2,6
"something oh",1,1,2
"something quite",10,1,2
"something re",9,1,11
"something re going",1,1,1
"something real",11,1,8
"something really",27,3,16
"something requires",1,1,1
"something right",14,1,19
"something s",35,4,27
"something s really",1,1,1
"something said",8,3,7
"something says",1,1,1
"something seriously",5,1,1
"something taken",2,2,1
"something think",6,1,10
"something truly",6,1,3
"something trying",1,1,1
"something ve",19,2,8
"something way",4,1,1
"something will",22,1,17
"something wrong",24,1,46
"sometimes even",16,1,5
"sometimes lose",1,1,1
"sometimes m",12,1,6
"sometimes much",1,1,2
"sometimes necessary",1,2,1
"sometimes people",8,1,10
"sometimes re",3,1,4
"sometimes s",21,2,29
"sometimes think",12,1,13
"sometimes turn",1,1,1
"somewhere along",7,1,2
"somewhere else",24,2,19
"somewhere two",2,2,1
"son first",3,1,1
"son just",2,1,8
"son s",45,4,21
"son two",1,1,1
"son will",4,1,3
"song s",13,2,20
"song set",2,1,1
"song sound",1,1,4
"soon came",2,1,1
"soon come",4,1,6
"soon good",2,1,2
"soon now",3,1,3
"soon possible",21,2,7
"soon wife",1,1,1
"soon will",17,1,28
"sorry ve",4,1,12
"sort thing",27,1,5
"sorts things",13,1,3
"soul mates",1,1,1
"sound effects",2,1,7
"sound good",5,1,19
"sound like",65,3,80
"sound music",5,1,2
"sound right",2,1,2
"sounds like",67,2,431
"source income",3,1,1
"source told",1,2,1
"south african",41,1,2
"south america",15,4,4
"south carolina",16,4,20
"south central",4,2,2
"south city",2,1,1
"south coast",1,1,1
"south florida",11,2,15
"south korea",13,3,9
"south korean",9,1,1
"south pacific",2,1,1
"south side",4,1,5
"south sudan",4,1,2
"south west",8,1,3
"southern border",1,1,1
"southern california",8,7,3
"southern side",2,1,1
"soviet union",11,1,1
"soy sauce",17,1,6
"space shuttle",2,3,18
"space station",5,1,2
"space will",4,1,2
"spanish english",2,2,1
"spare time",14,1,6
"speak english",10,1,8
"speak life",1,1,1
"speak mind",1,1,4
"speak white",1,1,1
"speak word",1,1,2
"speaker s",1,1,2
"speaks volumes",3,1,1
"special bond",2,1,1
"special events",2,4,4
"special friend",5,1,1
"special interest",4,1,3
"special menu",2,2,1
"special moment",1,1,2
"special needs",18,1,13
"special occasion",6,2,2
"special occasions",10,1,1
"special place",9,2,9
"special place heart",4,1,3
"special session",4,3,2
"special teams",3,1,8
"special treatment",4,3,2
"speech just",1,1,1
"speed dating",1,1,9
"speed limit",7,2,4
"spend hours",12,1,5
"spend money",28,2,15
"spend time",96,2,67
"spend time family",4,1,4
"spend weekend",4,1,3
"spending 20",1,1,2
"spending cuts",2,2,2
"spending day",3,1,12
"spending lot",11,1,4
"spending lot time",8,1,4
"spending money",14,2,14
"spending much",4,2,6
"spending much time",3,1,4
"spending time",52,1,37
"spent afternoon",2,1,5
"spent day",21,2,17
"spent last",17,2,9
"spent much",15,3,3
"spent much time",11,2,2
"spent past",4,1,4
"spent time",48,3,14
"spent two",4,1,1
"spirit christ",2,1,1
"split two",8,1,1
"spoken word",6,2,6
"spoon s",2,1,1
"sporting event",2,2,5
"sports bar",2,1,6
"sports can",1,1,1
"sports car",3,1,4
"sports drink",2,1,1
"sports get",1,1,1
"sports illustrated",2,3,2
"sports network",1,1,3
"sports teams",1,1,2
"spray paint",7,1,6
"spread across",7,1,2
"spread word",13,1,112
"spreading word",1,1,43
"spring break",31,1,121
"spring fall",2,1,1
"spring last",1,1,1
"spring semester",3,1,6
"spring training",8,4,15
"spring will",1,1,2
"springsteen s",1,2,2
"sprinkle salt",5,1,1
"sprint cup",1,2,3
"squad car",1,2,1
"square feet",8,10,2
"square park",1,1,5
"st augustine",5,1,2
"st cloud",2,1,2
"st francis",3,1,2
"st george",7,2,3
"st george s",2,1,1
"st ignatius",1,1,2
"st john",10,4,8
"st john s",4,3,5
"st joseph",3,2,3
"st jude",1,3,2
"st louis",33,53,26
"st louis area",1,3,1
"st luke",2,2,2
"st luke s",2,2,2
"st paddy",2,1,6
"st paddy s",2,1,6
"st patrick",17,4,50
"st patrick s",17,2,50
"st paul",9,4,18
"st paul s",7,1,1
"st peter",8,1,1
"st peter s",5,1,1
"st petersburg",1,1,2
"st st",2,1,1
"st thomas",6,1,3
"stabbing death",1,1,1
"staff members",8,2,2
"staff will",2,2,3
"staff writer",2,4,1
"stage show",1,1,2
"stainless steel",11,1,1
"stand chance",1,1,5
"stand get",1,1,1
"stand ground",1,1,5
"stand heat",1,1,3
"stand like",5,1,3
"stand see",2,1,2
"stand walk",1,1,1
"stand will",3,1,2
"standardized testing",1,1,2
"standing line",2,1,4
"standing one",2,1,1
"standing ovation",1,3,14
"standing room",2,1,8
"stanley cup",2,1,17
"star game",3,1,22
"star making",1,1,2
"star studded",3,1,3
"star wars",31,3,45
"start 7",1,1,2
"start finish",9,2,8
"start first",3,1,7
"start following",4,1,10
"start game",2,1,10
"start looking",10,2,9
"start music",1,1,1
"start new",30,2,30
"start new year",7,1,7
"start next",3,1,7
"start playing",1,1,15
"start pre",1,1,1
"start project",2,1,1
"start putting",5,1,3
"start s",4,1,5
"start see",3,1,1
"start thinking",18,1,14
"start time",3,1,8
"start ups",2,1,6
"start using",7,2,14
"start year",4,1,5
"started blog",12,1,1
"started business",1,1,2
"started feel",9,1,3
"started get",4,1,1
"started getting",12,1,2
"started going",5,1,5
"started playing",12,4,8
"started posting",1,1,1
"started right",5,1,6
"started running",7,1,3
"started singing",5,1,2
"started thinking",18,1,4
"started training",2,1,3
"started watching",5,2,7
"started working",11,3,6
"starting 12",1,1,2
"starting 4",1,1,3
"starting 6",1,1,3
"starting feel",18,1,14
"starting get",14,1,28
"starting late",2,1,2
"starting next",5,1,6
"starting pitcher",1,1,1
"starting point",16,1,7
"starting quarterback",1,1,1
"starting see",3,2,4
"starts august",1,1,1
"starts friday",1,1,3
"starts may",1,1,2
"starts s",1,1,1
"state art",13,2,4
"state attorney",2,2,1
"state budget",2,6,4
"state capital",1,1,3
"state city",2,1,2
"state college",1,1,1
"state comptroller",1,1,1
"state country",1,2,3
"state department",9,7,2
"state emergency",1,1,1
"state fair",5,1,20
"state federal",4,4,2
"state governor",1,1,1
"state hillary",2,1,1
"state hillary clinton",2,1,1
"state house",1,2,1
"state land",1,1,1
"state law",6,6,2
"state lines",1,1,1
"state local",7,3,2
"state meet",1,1,1
"state mind",13,2,11
"state minnesota",1,1,1
"state motto",1,1,1
"state national",4,1,2
"state needs",1,1,1
"state park",5,6,5
"state police",8,7,1
"state prison",2,1,1
"state projects",1,1,1
"state road",1,1,1
"state run",4,1,1
"state s",24,56,13
"state school",1,1,1
"state senate",5,1,4
"state state",4,1,2
"state tests",1,2,1
"state texas",2,1,3
"state union",1,1,10
"state university",20,10,14
"state will",5,3,5
"staten island",5,1,7
"states can",2,1,2
"states like",6,1,2
"states now",1,2,1
"states will",1,1,1
"station s",4,2,1
"statue liberty",2,2,2
"status quo",15,3,7
"stay 2",1,1,1
"stay active",2,1,4
"stay away",22,1,31
"stay calm",2,1,3
"stay get",1,1,1
"stay just",3,1,4
"stay one",1,1,1
"stay top",6,3,4
"stay touch",10,1,15
"stay true",3,1,6
"stayed home",14,1,9
"stayed hotel",1,1,1
"staying away",3,1,6
"staying course",1,1,1
"staying late",7,1,5
"staying power",3,1,4
"steady pace",1,1,3
"steal anything",1,1,3
"stealing money",2,1,1
"steam generators",1,1,1
"steep hills",1,1,1
"steinbeck s",1,1,1
"step back",30,2,8
"step forward",10,1,6
"step make",1,1,1
"step outside",4,1,5
"step right",7,1,4
"step s",1,1,1
"step step",20,1,4
"step toward",6,3,3
"stephanie plum",1,1,1
"stephen king",10,1,9
"stepped back",6,1,1
"steve mcqueen",2,2,1
"steve o",2,1,1
"stick around",13,1,11
"stick butter",3,1,1
"stick one",1,1,3
"still able",15,1,3
"still alive",21,1,28
"still anything",1,1,1
"still available",7,2,17
"still awaiting",1,1,1
"still believe",17,1,27
"still best",2,1,9
"still better",1,1,11
"still bring",1,1,1
"still buying",1,1,1
"still consider",1,1,1
"still developing",1,1,2
"still done",4,1,8
"still early",2,1,9
"still face",2,1,2
"still feels",3,1,5
"still felt",11,1,2
"still find",20,1,9
"still first",3,1,2
"still happy",5,1,3
"still hard",7,1,4
"still healthy",1,1,1
"still help",3,1,2
"still hit",2,1,5
"still hold",2,1,4
"still just",10,1,10
"still kicking",2,1,3
"still kind",2,1,1
"still learning",6,1,6
"still less",2,1,1
"still like",16,1,23
"still long",7,1,2
"still long way",4,1,1
"still looking",10,2,39
"still lot",15,3,8
"still love",28,2,71
"still make",10,1,23
"still makes",4,1,9
"still many",4,1,2
"still missing",3,1,5
"still much",15,2,9
"still needs",6,1,6
"still open",4,2,7
"still read",4,1,4
"still remains",6,1,2
"still right",5,1,2
"still s",14,1,10
"still school",4,1,6
"still searching",2,2,3
"still see",14,1,8
"still shock",3,1,5
"still shop",3,1,1
"still slightly",1,1,1
"still sold",1,1,2
"still somehow",2,1,1
"still standing",4,1,8
"still stands",4,1,5
"still takes",4,1,2
"still talking",5,1,8
"still think",22,1,38
"still top",1,1,4
"still trying",18,1,28
"still trying get",1,1,3
"still understand",5,1,3
"still use",8,1,15
"still waiting",16,2,44
"still want",19,3,32
"still warm",7,1,4
"still watch",2,1,10
"still way",4,1,5
"still wear",4,1,4
"still young",11,1,5
"stir things",1,1,2
"stock exchange",4,2,2
"stock market",9,4,11
"stock price",1,1,1
"stolen car",1,1,1
"stood like",3,1,1
"stop ù",3,1,2
"stop buying",1,1,3
"stop falling",2,1,2
"stop get",2,1,14
"stop getting",1,1,4
"stop give",3,1,3
"stop putting",1,1,8
"stop saying",3,1,15
"stop sign",3,1,4
"stop smoking",2,1,5
"stop trying",6,1,23
"stop us",3,1,3
"stop using",4,1,17
"stop will",1,1,4
"storage wars",1,1,5
"store owner",3,1,1
"store s",11,3,1
"store sell",1,1,2
"stories good",1,1,1
"stories people",9,1,1
"story behind",6,1,2
"story come",7,1,2
"story even",2,1,1
"story happy",3,1,1
"story just",12,1,6
"story line",6,1,2
"story little",2,1,1
"story m",9,1,6
"story may",2,1,2
"story tell",9,1,5
"story today",7,1,7
"story told",19,1,2
"story woman",1,2,1
"straight games",1,1,2
"straight man",2,1,1
"straight road",3,1,1
"straight s",6,1,2
"straight wins",1,1,1
"strange place",2,1,1
"strangest thing",1,1,2
"strategic partnership",1,1,2
"strauss kahn",5,3,2
"street corner",2,1,2
"street journal",5,2,10
"street near",4,1,4
"street parking",1,1,1
"street s",2,3,3
"street theater",1,1,1
"street view",1,1,1
"street will",1,1,1
"stress level",3,1,3
"stress levels",2,1,1
"strike iran",2,1,1
"string quartet",5,1,2
"string together",2,1,1
"strip club",2,1,15
"strong ties",2,1,1
"struck first",1,1,1
"struggling bit",1,1,1
"struggling make",1,1,1
"struggling make ends",1,1,1
"strung together",2,1,1
"student athlete",1,2,1
"student body",4,3,2
"student loan",5,1,12
"student loan interest",1,1,3
"student loans",7,3,6
"student now",1,1,1
"student s",7,2,9
"student will",2,1,1
"students attend",1,2,1
"students can",9,1,4
"students college",1,1,1
"students even",3,1,1
"students get",3,1,9
"students interested",1,1,1
"students keep",2,1,3
"students left",1,1,1
"students never",1,1,1
"students one",3,1,4
"students read",1,1,3
"students said",3,3,1
"students say",1,1,3
"students take",2,2,2
"students well",2,1,2
"students will",11,2,16
"students working",1,1,1
"studies show",6,2,9
"studies shown",7,1,3
"studio will",1,1,1
"study abroad",2,2,19
"study done",4,1,1
"study found",4,2,2
"study will",4,2,1
"stuff first",1,1,1
"stuff happens",1,1,2
"stuff like",25,1,22
"stuff people",3,1,4
"stuff s",12,1,8
"stuff ve",6,1,4
"stuffed animals",2,3,3
"style can",4,1,2
"sub saharan",2,1,3
"sub saharan africa",2,1,3
"subject matter",21,1,4
"subject re",3,1,1
"substance abuse",5,5,7
"subway station",1,1,3
"success many",2,1,1
"success rate",2,1,3
"success will",6,1,8
"suffer depression",1,1,1
"suffered loss",1,1,1
"sugar cane",5,1,2
"sugar coating",2,1,1
"sugar high",2,1,1
"sugar maple",1,1,1
"sugar taste",4,1,1
"sugar water",4,1,1
"suggest people",1,1,1
"suicide note",1,1,1
"summer 2011",3,1,2
"summer day",8,1,4
"summer good",1,1,4
"summer heat",1,1,2
"summer know",2,1,1
"summer new",2,1,2
"summer s",17,1,10
"summer season",4,1,2
"summer session",1,1,1
"summer think",2,1,2
"summit county",1,2,1
"sun may",1,2,7
"sun s",8,1,11
"sun sand",1,1,2
"sun set",4,1,2
"sun times",2,4,2
"sunday april",3,4,6
"sunday day",3,1,3
"sunday dinner",2,2,6
"sunday may",6,1,10
"sunday night",32,2,56
"sunday s",6,3,17
"sunday will",2,2,7
"sunny weather",3,1,4
"sunshine s",1,1,3
"super bowl",16,7,123
"super fun",9,1,15
"super hero",3,1,9
"super hot",3,1,6
"super pac",3,3,3
"super special",3,1,1
"superior court",2,3,1
"supplies last",2,1,4
"support behind",1,1,1
"support conservative",1,1,1
"support group",6,3,7
"support groups",3,1,1
"support m",1,1,2
"support need",3,1,4
"support now",2,1,2
"support one",6,1,1
"support people",3,1,3
"support person",1,1,2
"support staff",2,1,1
"support us",2,1,7
"support will",2,1,4
"supporting actor",1,1,4
"supporting role",2,1,4
"supposed help",2,1,1
"supposed meet",2,1,1
"supposed put",2,1,1
"supreme court",47,20,14
"sure check",24,1,63
"sure check back",5,1,3
"sure every",10,1,2
"sure go",7,1,6
"sure high",1,1,1
"sure just",10,1,35
"sure know",21,1,12
"sure ll",34,5,52
"sure ll get",2,1,3
"sure much",7,1,6
"sure next",4,1,5
"sure people",10,2,8
"sure plenty",4,1,2
"sure put",6,1,2
"sure re",22,3,37
"sure s",66,2,95
"sure want",15,1,5
"sure water",1,1,1
"sure way",3,1,2
"sure will",51,1,63
"surgery can",3,1,1
"surgery s",1,1,1
"surprise visit",1,1,3
"surprised hear",2,1,1
"surprised many",5,1,4
"surprised many people",1,1,2
"surprised people",1,2,1
"surprised see",11,2,5
"surprising number",1,1,1
"surprisingly good",2,1,6
"surrounding areas",2,1,3
"surrounding counties",2,1,1
"survey found",2,1,1
"survive without",3,1,3
"survived first",3,1,2
"swallow pride",1,1,2
"swat team",2,1,2
"sweet home",6,1,11
"sweet home alabama",2,1,1
"sweet potato",9,2,14
"sweet potatoes",7,1,3
"sweet sour",6,1,1
"sweet spot",3,1,6
"symphony hall",1,1,1
"symphony orchestra",2,2,2
"system believe",1,1,1
"system called",2,1,1
"system coming",1,1,1
"system now",4,1,1
"system s",11,4,2
"system seems",1,1,1
"system ve",1,1,1
"system will",9,1,2
"t shirt",42,5,87
"t shirts",26,6,40
"table book",1,1,1
"table chairs",4,1,1
"table just",3,1,1
"table many",1,1,1
"table one",1,2,1
"table top",2,1,1
"tablespoon butter",1,1,1
"tablet computer",2,1,1
"taco bell",4,1,47
"tai chi",1,1,2
"take account",13,2,4
"take advantage",31,4,31
"take another",18,3,14
"take another look",1,1,3
"take anything",4,2,8
"take anything granted",1,1,1
"take away",36,3,34
"take back",18,3,39
"take best",2,1,4
"take bite",2,2,3
"take breath",7,1,7
"take care",92,4,116
"take chance",9,1,7
"take classes",5,1,2
"take close",1,3,2
"take different",7,1,1
"take effect",3,4,1
"take every",5,1,5
"take flight",2,1,2
"take full",5,1,3
"take full control",1,1,1
"take get",4,1,8
"take good",9,1,11
"take heat",4,1,1
"take high",2,1,1
"take home",20,5,19
"take hot",1,1,1
"take initiative",3,1,1
"take inspiration",1,1,1
"take job",4,1,7
"take lead",4,1,9
"take like",1,1,6
"take long",34,1,26
"take look",46,1,48
"take lot",8,2,8
"take man",2,1,1
"take many",9,1,6
"take mind",5,1,3
"take money",5,1,4
"take nap",6,1,41
"take note",11,1,8
"take one",26,2,23
"take opportunity",9,1,4
"take people",2,1,2
"take place",61,6,23
"take pride",5,1,1
"take risk",2,1,4
"take road",2,1,3
"take second",9,1,12
"take series",2,2,3
"take seriously",16,2,7
"take sides",2,1,1
"take slow",1,1,2
"take special",3,1,2
"take stand",7,2,6
"take step",12,2,3
"take step back",5,1,1
"take steps",8,3,5
"take time",95,3,59
"take tour",2,1,2
"take trip",8,1,7
"take us",13,3,17
"take week",3,1,2
"take whatever",5,1,2
"take year",2,1,2
"take years",6,4,3
"taken 2012",1,1,1
"taken away",18,4,9
"taken last",1,1,1
"taken long",10,2,2
"takes 11",1,1,1
"takes flight",1,1,1
"takes great",2,1,2
"takes hand",1,1,1
"takes place",56,4,4
"takes us",5,1,6
"taking 4",1,1,1
"taking action",3,1,1
"taking care",32,2,21
"taking chances",1,1,3
"taking classes",3,2,2
"taking flight",1,1,1
"taking home",3,1,4
"taking life",5,1,4
"taking long",7,1,9
"taking money",4,1,5
"taking office",1,1,1
"taking part",12,2,3
"taking photos",13,1,8
"taking pictures",17,1,10
"taking place",42,1,19
"taking something",1,1,2
"taking space",1,1,1
"taking time",34,1,22
"talent pool",1,1,1
"talent re",1,1,2
"talent search",1,1,1
"talented artists",1,1,4
"talk ù",3,1,1
"talk also",1,1,1
"talk day",2,2,2
"talk get",3,1,9
"talk getting",2,2,2
"talk little",2,1,2
"talk much",8,1,19
"talk people",10,1,13
"talk radio",1,1,8
"talk really",5,1,2
"talk s",2,1,11
"talk show",9,1,9
"talk someone",1,1,9
"talked s",2,1,1
"talking guys",1,1,1
"talking love",1,1,2
"talking now",2,1,5
"talking re",1,1,2
"tall s",1,1,1
"tampa bay",1,3,17
"tank gas",1,1,1
"tank top",5,1,10
"tap water",2,1,4
"task force",14,7,8
"taste best",1,1,1
"taste buds",10,2,6
"taste like",17,1,24
"taste mouth",1,1,3
"tasted like",7,1,6
"tasting menu",3,1,4
"tasting room",1,2,4
"tax breaks",2,6,6
"tax code",3,1,3
"tax collectors",2,1,1
"tax credit",1,2,2
"tax cut",2,1,1
"tax cuts",6,6,8
"tax dollars",3,2,4
"tax exempt",1,1,2
"tax increase",1,5,1
"tax payers",4,1,3
"tax season",2,1,5
"taxes pay",1,1,1
"taxes will",1,1,1
"taxpayer money",2,1,1
"tchaikovsky s",1,1,1
"tea party",30,7,21
"tea party movement",3,1,1
"teach children",6,2,4
"teach students",3,1,6
"teacher s",21,2,10
"teachers parents",2,1,2
"teachers union",1,3,2
"team beat",1,4,7
"team best",3,2,5
"team effort",1,1,2
"team going",2,2,5
"team know",1,1,1
"team leader",4,1,1
"team ll",1,1,3
"team may",1,1,3
"team member",6,2,6
"team name",1,1,6
"team need",4,1,2
"team obama",1,1,1
"team one",4,3,5
"team played",1,1,2
"team re",3,1,1
"team s",16,17,26
"team said",2,1,2
"team started",2,1,1
"team two",2,1,2
"team went",1,1,3
"team will",21,3,14
"team win",3,2,10
"team won",1,3,11
